comb7_str_key,comb5_name,comb5_nn,comb5_str_key
"2,3,4,6,8,11,14_2,3,6,8,11",FLUSH,6003,"2,3,6,8,11_fl"
"7,8,8,9,11,12,14_7,8,9,11,12",FLUSH,6290,"7,8,9,11,12_fl"
"3,4,5,9,11,11,14_3,4,5,9,11",FLUSH,6022,"3,4,5,9,11_fl"
"3,5,7,7,9,13,14_3,5,9,13,14",FLUSH,7015,"3,5,9,13,14_fl"
"3,5,9,9,11,12,14_3,5,9,12,14",FLUSH,6895,"3,5,9,12,14_fl"
"2,4,7,9,11,13,13_4,7,9,11,13",FLUSH,6491,"4,7,9,11,13_fl"
"5,5,6,7,9,9,9_unfl",FULL_HOUSE,7227,"5,5,9,9,9_unfl"
"2,9,10,11,12,14,14_2,9,10,11,12,14",FLUSH,6975,"9,10,11,12,14_fl"
"4,5,10,12,12,14,14_unfl",TWO_PAIRS,4981,"10,12,12,14,14_unfl"
"2,3,6,8,9,11,14_2,6,8,9,11",FLUSH,6045,"2,6,8,9,11_fl"
"2,3,4,6,7,12,13_3,4,6,12,13",FLUSH,6534,"3,4,6,12,13_fl"
"3,4,6,6,10,12,14_3,4,6,10,12",FLUSH,6185,"3,4,6,10,12_fl"
"2,3,7,8,9,12,14_2,3,8,9,12,14",FLUSH,6907,"3,8,9,12,14_fl"
"4,8,9,12,12,13,14_4,8,9,12,14",FLUSH,6908,"4,8,9,12,14_fl"
"2,4,7,8,11,12,14_2,4,11,12,14",FLUSH,6941,"2,4,11,12,14_fl"
"5,9,10,11,12,13,14_9,10,12,13,14",FLUSH,7131,"9,10,12,13,14_fl"
"2,5,6,8,10,11,13_5,6,8,10,11",FLUSH,6083,"5,6,8,10,11_fl"
"2,3,4,8,9,10,13_2,3,4,8,9",FLUSH,5896,"2,3,4,8,9_fl"
"2,8,8,9,14,14,14_unfl",FULL_HOUSE,7290,"8,8,14,14,14_unfl"
"3,4,4,4,8,10,11_3,4,8,10,11",FLUSH,6076,"3,4,8,10,11_fl"
"5,5,5,6,8,10,11_unfl",THREE_OF_KIND,5228,"5,5,5,10,11_unfl"
"5,7,8,9,10,11,13_5,7,9,11,13",FLUSH,6492,"5,7,9,11,13_fl"
"4,6,7,8,9,11,12_6,7,8,9,12",FLUSH,6178,"6,7,8,9,12_fl"
"2,4,4,5,7,8,14_2,4,7,8,14",FLUSH,6672,"2,4,7,8,14_fl"
"3,5,7,9,9,12,13_3,5,7,9,13",FLUSH,6367,"3,5,7,9,13_fl"
"2,2,2,3,5,7,7_unfl",FULL_HOUSE,7144,"2,2,2,7,7_unfl"
"4,6,7,9,11,11,14_4,6,7,9,14",FLUSH,6699,"4,6,7,9,14_fl"
"2,2,2,4,7,9,14_2,4,7,9,14",FLUSH,6692,"2,4,7,9,14_fl"
"3,4,5,8,11,12,13_4,8,11,12,13",FLUSH,6629,"4,8,11,12,13_fl"
"4,5,5,5,6,6,6_unfl",FULL_HOUSE,7191,"5,5,6,6,6_unfl"
"6,8,9,9,12,12,13_6,8,9,12,13",FLUSH,6582,"6,8,9,12,13_fl"
"2,2,3,6,11,13,13_unfl",TWO_PAIRS,4750,"2,2,11,13,13_unfl"
"2,3,4,9,13,14,14_2,3,4,13,14",FLUSH,6976,"2,3,4,13,14_fl"
"2,3,5,8,13,13,13_unfl",THREE_OF_KIND,5739,"5,8,13,13,13_unfl"
"2,5,8,9,9,10,11_unfl",ONE_PAIR,2900,"8,9,9,10,11_unfl"
"3,6,8,10,11,12,14_3,8,10,12,14",FLUSH,6928,"3,8,10,12,14_fl"
"8,8,9,10,12,14,14_8,9,10,12,14",FLUSH,6939,"8,9,10,12,14_fl"
"3,3,6,8,9,10,11_3,6,8,9,10,11",FLUSH,6108,"6,8,9,10,11_fl"
"2,2,5,10,10,14,14_unfl",TWO_PAIRS,4954,"5,10,10,14,14_unfl"
"3,6,7,8,9,12,12_3,6,7,8,9",FLUSH,5913,"3,6,7,8,9_fl"
"2,4,6,7,10,11,14_2,6,7,11,14",FLUSH,6788,"2,6,7,11,14_fl"
"2,3,4,6,12,12,14_unfl",ONE_PAIR,3650,"4,6,12,12,14_unfl"
"2,6,7,8,8,9,10_2,6,7,8,10",FLUSH,5946,"2,6,7,8,10_fl"
"2,3,4,4,7,8,9_3,4,7,8,9",FLUSH,5908,"3,4,7,8,9_fl"
"2,3,6,9,12,12,13_2,3,6,9,12,13",FLUSH,6570,"3,6,9,12,13_fl"
"6,6,6,6,9,13,14_unfl",FOUR_OF_KIND,7355,"6,6,6,6,14_unfl"
"2,2,6,7,8,9,13_2,7,8,9,13",FLUSH,6383,"2,7,8,9,13_fl"
"2,3,7,8,12,13,14_7,8,12,13,14",FLUSH,7116,"7,8,12,13,14_fl"
"4,5,11,12,12,13,14_4,5,11,12,13",FLUSH,6617,"4,5,11,12,13_fl"
"5,6,7,7,9,10,11_unfl",ONE_PAIR,2460,"7,7,9,10,11_unfl"
"2,2,2,2,5,6,14_unfl",FOUR_OF_KIND,7307,"2,2,2,2,14_unfl"
"2,5,6,7,8,9,12_2,5,7,8,9",FLUSH,5909,"2,5,7,8,9_fl"
"3,4,5,6,8,8,9_3,4,5,6,8",FLUSH,5871,"3,4,5,6,8_fl"
"5,5,7,9,11,11,12_5,7,9,11,12",FLUSH,6283,"5,7,9,11,12_fl"
"3,4,5,6,6,13,13_unfl",TWO_PAIRS,4789,"5,6,6,13,13_unfl"
"3,4,9,10,10,12,14_3,4,9,10,12",FLUSH,6216,"3,4,9,10,12_fl"
"5,8,8,9,10,11,14_5,8,10,11,14",FLUSH,6846,"5,8,10,11,14_fl"
"3,3,4,10,10,11,13_unfl",TWO_PAIRS,4465,"3,3,10,10,13_unfl"
"4,4,5,7,9,10,13_5,7,9,10,13",FLUSH,6436,"5,7,9,10,13_fl"
"2,2,2,7,7,9,11_unfl",FULL_HOUSE,7144,"2,2,2,7,7_unfl"
"2,4,5,9,12,12,14_2,5,9,12,14",FLUSH,6894,"2,5,9,12,14_fl"
"4,5,6,7,9,10,13_4,5,6,9,13",FLUSH,6362,"4,5,6,9,13_fl"
"3,3,5,7,7,14,14_unfl",TWO_PAIRS,4921,"5,7,7,14,14_unfl"
"4,6,7,7,11,14,14_4,6,7,11,14",FLUSH,6790,"4,6,7,11,14_fl"
"4,6,7,11,12,13,14_6,7,11,12,14",FLUSH,6954,"6,7,11,12,14_fl"
"3,4,7,9,9,12,14_3,4,7,9,14",FLUSH,6693,"3,4,7,9,14_fl"
"5,5,5,5,7,13,13_unfl",FOUR_OF_KIND,7342,"5,5,5,5,13_unfl"
"4,5,6,9,10,11,13_4,5,6,9,13",FLUSH,6362,"4,5,6,9,13_fl"
"3,3,4,4,7,11,14_3,4,7,11,14",FLUSH,6784,"3,4,7,11,14_fl"
"2,5,6,8,9,13,13_5,6,8,9,13",FLUSH,6382,"5,6,8,9,13_fl"
"4,6,8,9,10,11,13_4,6,8,10,11,13",FLUSH,6519,"6,8,10,11,13_fl"
"2,8,9,10,11,11,12_2,8,9,10,11",FLUSH,6104,"2,8,9,10,11_fl"
"6,6,6,6,7,13,14_unfl",FOUR_OF_KIND,7355,"6,6,6,6,14_unfl"
"2,5,6,8,8,10,12_2,5,6,10,12",FLUSH,6186,"2,5,6,10,12_fl"
"2,5,6,6,8,14,14_unfl",TWO_PAIRS,4912,"6,6,8,14,14_unfl"
"6,8,8,9,10,12,14_6,8,9,10,12,14",FLUSH,6939,"8,9,10,12,14_fl"
"4,5,7,8,9,13,14_4,5,7,8,9",FLUSH,5911,"4,5,7,8,9_fl"
"2,5,8,10,11,11,14_5,8,10,11,14",FLUSH,6846,"5,8,10,11,14_fl"
"3,6,7,8,11,12,13_3,6,8,11,12,13",FLUSH,6631,"6,8,11,12,13_fl"
"2,3,4,4,6,9,14_2,3,4,6,9,14",FLUSH,6687,"3,4,6,9,14_fl"
"2,3,4,5,8,12,14_2,3,4,5,8,14",STRAIGHT_FLUSH,7452,"2,3,4,5,14_fl"
"2,7,7,8,8,12,14_2,7,8,12,14",FLUSH,6886,"2,7,8,12,14_fl"
"2,5,7,9,9,9,11_unfl",THREE_OF_KIND,5490,"7,9,9,9,11_unfl"
"2,4,8,10,13,14,14_2,4,10,13,14",FLUSH,7033,"2,4,10,13,14_fl"
"3,5,6,7,9,12,13_3,6,7,9,12,13",FLUSH,6577,"6,7,9,12,13_fl"
"5,6,8,13,13,14,14_unfl",TWO_PAIRS,4990,"8,13,13,14,14_unfl"
"3,3,4,7,10,11,14_3,4,10,11,14",FLUSH,6830,"3,4,10,11,14_fl"
"2,5,7,8,9,10,10_unfl",ONE_PAIR,3092,"7,8,9,10,10_unfl"
"3,6,7,8,10,11,12_3,6,8,10,11",FLUSH,6081,"3,6,8,10,11_fl"
"5,5,7,8,12,12,14_unfl",TWO_PAIRS,4675,"5,5,12,12,14_unfl"
"2,2,3,5,6,8,14_2,3,5,6,8,14",FLUSH,6669,"3,5,6,8,14_fl"
"2,5,8,9,12,13,14_2,8,9,12,14",FLUSH,6906,"2,8,9,12,14_fl"
"4,5,7,9,10,13,14_4,5,7,9,14",FLUSH,6696,"4,5,7,9,14_fl"
"3,5,6,7,9,10,14_3,5,6,7,9,14",FLUSH,6700,"5,6,7,9,14_fl"
"4,5,9,9,9,10,12_4,5,9,10,12",FLUSH,6219,"4,5,9,10,12_fl"
"4,5,5,7,10,12,13_4,5,7,10,13",FLUSH,6403,"4,5,7,10,13_fl"
"2,3,6,7,9,10,11_2,3,6,9,11",FLUSH,6023,"2,3,6,9,11_fl"
"2,3,7,9,13,13,14_unfl",ONE_PAIR,3888,"7,9,13,13,14_unfl"
"5,6,6,9,12,14,14_unfl",TWO_PAIRS,4916,"6,6,12,14,14_unfl"
"2,5,8,11,12,13,14_5,11,12,13,14",FLUSH,7135,"5,11,12,13,14_fl"
"2,7,8,9,11,11,13_2,7,8,11,13",FLUSH,6474,"2,7,8,11,13_fl"
"3,4,5,7,10,12,13_3,4,5,10,12",FLUSH,6182,"3,4,5,10,12_fl"
"2,3,8,9,9,11,14_2,3,8,9,11,14",FLUSH,6823,"3,8,9,11,14_fl"
"3,4,5,6,11,13,14_3,4,5,6,11,13",FLUSH,6453,"4,5,6,11,13_fl"
"2,5,7,8,9,10,10_2,5,7,8,10",FLUSH,5943,"2,5,7,8,10_fl"
"3,4,6,9,11,14,14_3,4,6,9,14",FLUSH,6687,"3,4,6,9,14_fl"
"8,9,10,11,12,12,14_8,9,11,12,14",FLUSH,6967,"8,9,11,12,14_fl"
"3,3,6,9,10,12,13_3,6,9,10,13",FLUSH,6430,"3,6,9,10,13_fl"
"2,2,5,7,7,8,12_unfl",TWO_PAIRS,4255,"2,2,7,7,12_unfl"
"6,8,9,10,11,11,13_unfl",ONE_PAIR,3412,"9,10,11,11,13_unfl"
"3,4,8,8,9,12,14_unfl",ONE_PAIR,2804,"8,8,9,12,14_unfl"
"2,3,5,5,6,7,14_2,3,5,6,14",FLUSH,6648,"2,3,5,6,14_fl"
"2,5,8,11,12,14,14_2,5,8,11,14",FLUSH,6795,"2,5,8,11,14_fl"
"4,6,7,8,11,13,14_4,6,11,13,14",FLUSH,7068,"4,6,11,13,14_fl"
"3,4,12,12,12,12,14_unfl",FOUR_OF_KIND,7427,"12,12,12,12,14_unfl"
"4,4,5,7,8,9,11_4,5,7,8,11",FLUSH,6014,"4,5,7,8,11_fl"
"2,4,6,9,11,12,14_4,6,9,11,12,14",FLUSH,6965,"6,9,11,12,14_fl"
"4,4,6,8,10,11,14_4,6,8,11,14",FLUSH,6800,"4,6,8,11,14_fl"
"2,3,5,6,8,9,13_3,5,6,8,9",FLUSH,5904,"3,5,6,8,9_fl"
"2,4,7,11,12,13,14_7,11,12,13,14",FLUSH,7137,"7,11,12,13,14_fl"
"4,4,5,6,7,9,10_4,5,6,9,10",FLUSH,5959,"4,5,6,9,10_fl"
"2,6,7,8,9,11,13_2,6,7,8,9,11",FLUSH,6053,"6,7,8,9,11_fl"
"2,3,7,8,8,11,14_3,7,8,11,14",FLUSH,6803,"3,7,8,11,14_fl"
"3,3,5,11,11,12,14_unfl",TWO_PAIRS,4554,"3,3,11,11,14_unfl"
"5,7,8,9,10,11,14_5,7,8,10,14",FLUSH,6749,"5,7,8,10,14_fl"
"3,4,5,7,7,8,9_3,4,7,8,9",FLUSH,5908,"3,4,7,8,9_fl"
"3,5,5,7,9,13,14_3,5,7,9,13,14",FLUSH,7024,"5,7,9,13,14_fl"
"2,3,5,8,8,10,11_3,5,8,10,11",FLUSH,6078,"3,5,8,10,11_fl"
"3,4,5,5,7,9,14_3,4,5,7,14",FLUSH,6654,"3,4,5,7,14_fl"
"3,4,4,10,11,12,14_3,4,11,12,14",FLUSH,6942,"3,4,11,12,14_fl"
"2,5,6,12,13,13,14_2,5,6,12,14",FLUSH,6863,"2,5,6,12,14_fl"
"2,4,7,8,10,12,13_2,4,7,8,12",FLUSH,6135,"2,4,7,8,12_fl"
"4,4,6,7,8,9,12_4,6,8,9,12",FLUSH,6172,"4,6,8,9,12_fl"
"2,2,4,6,8,10,12_2,4,6,10,12",FLUSH,6184,"2,4,6,10,12_fl"
"8,11,11,12,13,13,14_unfl",TWO_PAIRS,4851,"11,11,13,13,14_unfl"
"5,5,7,8,10,12,13_5,7,8,10,12",FLUSH,6212,"5,7,8,10,12_fl"
"3,6,7,10,13,14,14_3,6,7,13,14",FLUSH,6993,"3,6,7,13,14_fl"
"2,7,8,10,10,11,12_2,7,8,10,11",FLUSH,6084,"2,7,8,10,11_fl"
"3,4,6,9,11,12,13_3,6,9,12,13",FLUSH,6570,"3,6,9,12,13_fl"
"3,5,7,8,8,9,13_3,5,7,8,13",FLUSH,6347,"3,5,7,8,13_fl"
"2,3,6,7,7,11,14_2,3,7,11,14",FLUSH,6782,"2,3,7,11,14_fl"
"2,6,7,8,11,12,12_unfl",ONE_PAIR,3581,"7,8,11,12,12_unfl"
"2,4,5,9,9,12,14_unfl",ONE_PAIR,3021,"5,9,9,12,14_unfl"
"2,4,5,5,6,12,14_2,4,5,6,14",FLUSH,6649,"2,4,5,6,14_fl"
"5,5,7,8,11,13,14_5,7,8,13,14",FLUSH,7009,"5,7,8,13,14_fl"
"2,3,4,5,9,10,10_2,4,5,9,10",FLUSH,5952,"2,4,5,9,10_fl"
"2,3,3,12,12,14,14_unfl",TWO_PAIRS,4974,"3,12,12,14,14_unfl"
"2,3,4,5,6,6,8_2,3,4,6,8",FLUSH,5868,"2,3,4,6,8_fl"
"3,5,5,7,8,10,12_3,5,7,8,12",FLUSH,6138,"3,5,7,8,12_fl"
"6,8,8,9,11,12,14_6,8,11,12,14",FLUSH,6959,"6,8,11,12,14_fl"
"2,2,5,12,12,12,13_unfl",FULL_HOUSE,7260,"2,2,12,12,12_unfl"
"2,3,3,5,8,11,14_3,5,8,11,14",FLUSH,6796,"3,5,8,11,14_fl"
"6,7,7,7,7,8,14_unfl",FOUR_OF_KIND,7367,"7,7,7,7,14_unfl"
"2,3,7,10,11,12,13_3,7,10,11,12,13",FLUSH,6645,"7,10,11,12,13_fl"
"3,5,9,10,13,13,14_3,5,9,10,13",FLUSH,6427,"3,5,9,10,13_fl"
"5,5,6,8,9,10,13_5,6,9,10,13",FLUSH,6432,"5,6,9,10,13_fl"
"5,6,6,8,8,12,14_unfl",TWO_PAIRS,4356,"6,6,8,8,14_unfl"
"2,3,3,6,9,9,11_2,3,6,9,11",FLUSH,6023,"2,3,6,9,11_fl"
"3,5,8,9,10,12,14_8,9,10,12,14",FLUSH,6939,"8,9,10,12,14_fl"
"4,5,10,11,13,13,14_4,5,11,13,14",FLUSH,7065,"4,5,11,13,14_fl"
"6,7,8,9,10,11,14_6,7,8,9,11",FLUSH,6053,"6,7,8,9,11_fl"
"10,11,11,12,13,13,13_unfl",FULL_HOUSE,7281,"11,11,13,13,13_unfl"
"2,2,4,6,7,7,12_2,4,6,7,12",FLUSH,6119,"2,4,6,7,12_fl"
"2,3,7,8,9,14,14_2,3,8,9,14",FLUSH,6701,"2,3,8,9,14_fl"
"2,4,6,7,9,9,12_2,4,7,9,12",FLUSH,6155,"2,4,7,9,12_fl"
"2,4,6,9,10,12,14_2,4,6,9,12",FLUSH,6149,"2,4,6,9,12_fl"
"4,6,7,11,11,12,13_unfl",ONE_PAIR,3418,"7,11,11,12,13_unfl"
"2,5,6,8,10,12,13_6,8,10,12,13",FLUSH,6603,"6,8,10,12,13_fl"
"3,3,5,6,7,11,13_3,5,6,7,13",FLUSH,6331,"3,5,6,7,13_fl"
"3,6,6,10,10,10,11_unfl",FULL_HOUSE,7240,"6,6,10,10,10_unfl"
"2,2,3,6,11,13,14_3,6,11,13,14",FLUSH,7067,"3,6,11,13,14_fl"
"4,5,7,11,13,14,14_4,5,7,13,14",FLUSH,6991,"4,5,7,13,14_fl"
"4,4,4,9,10,12,14_4,9,10,12,14",FLUSH,6935,"4,9,10,12,14_fl"
"2,3,4,8,13,14,14_3,4,8,13,14",FLUSH,6998,"3,4,8,13,14_fl"
"2,4,6,9,10,13,14_2,9,10,13,14",FLUSH,7053,"2,9,10,13,14_fl"
"4,5,7,8,10,13,14_4,8,10,13,14",FLUSH,7049,"4,8,10,13,14_fl"
"2,4,7,7,9,14,14_2,4,7,9,14",FLUSH,6692,"2,4,7,9,14_fl"
"5,6,6,6,10,14,14_unfl",FULL_HOUSE,7199,"6,6,6,14,14_unfl"
"2,4,5,5,5,12,13_2,4,5,12,13",FLUSH,6530,"2,4,5,12,13_fl"
"3,5,5,7,8,8,13_unfl",TWO_PAIRS,4344,"5,5,8,8,13_unfl"
"4,7,8,11,11,13,14_4,8,11,13,14",FLUSH,7077,"4,8,11,13,14_fl"
"3,5,8,9,10,11,14_3,5,8,9,10,11",FLUSH,6107,"5,8,9,10,11_fl"
"2,4,6,8,12,12,14_2,4,8,12,14",FLUSH,6877,"2,4,8,12,14_fl"
"5,5,7,12,13,14,14_unfl",TWO_PAIRS,4906,"5,5,13,14,14_unfl"
"3,3,4,6,9,13,14_3,4,6,9,13",FLUSH,6359,"3,4,6,9,13_fl"
"2,4,4,6,8,9,14_2,4,6,8,9,14",FLUSH,6709,"4,6,8,9,14_fl"
"2,4,7,7,8,13,13_unfl",TWO_PAIRS,4802,"7,7,8,13,13_unfl"
"2,4,5,6,7,8,13_2,5,6,8,13",FLUSH,6340,"2,5,6,8,13_fl"
"3,6,7,9,12,13,14_3,6,7,9,13",FLUSH,6370,"3,6,7,9,13_fl"
"4,4,6,9,9,9,11_unfl",FULL_HOUSE,7226,"4,4,9,9,9_unfl"
"2,3,4,6,7,9,11_2,3,4,6,11",FLUSH,5985,"2,3,4,6,11_fl"
"3,4,4,4,13,14,14_unfl",FULL_HOUSE,7175,"4,4,4,14,14_unfl"
"3,3,10,10,10,10,14_unfl",FOUR_OF_KIND,7403,"10,10,10,10,14_unfl"
"4,5,6,12,13,13,13_unfl",THREE_OF_KIND,5770,"6,12,13,13,13_unfl"
"6,7,8,10,10,12,14_6,8,10,12,14",FLUSH,6931,"6,8,10,12,14_fl"
"2,5,5,10,11,13,14_2,10,11,13,14",FLUSH,7088,"2,10,11,13,14_fl"
"2,3,5,7,9,11,13_unfl",HIGH_CARD,629,"5,7,9,11,13_unfl"
"3,4,6,6,8,10,12_3,6,8,10,12",FLUSH,6206,"3,6,8,10,12_fl"
"3,5,8,11,13,14,14_3,5,8,11,13",FLUSH,6468,"3,5,8,11,13_fl"
"4,5,7,8,12,13,14_4,5,7,8,14",FLUSH,6676,"4,5,7,8,14_fl"
"2,6,7,8,11,13,14_2,7,8,13,14",FLUSH,7006,"2,7,8,13,14_fl"
"4,7,8,8,8,9,10_unfl",THREE_OF_KIND,5418,"8,8,8,9,10_unfl"
"2,10,11,11,11,14,14_unfl",FULL_HOUSE,7259,"11,11,11,14,14_unfl"
"3,5,10,10,12,12,14_unfl",TWO_PAIRS,4730,"10,10,12,12,14_unfl"
"4,6,7,11,12,14,14_unfl",ONE_PAIR,4078,"7,11,12,14,14_unfl"
"3,4,7,9,10,12,14_3,4,7,9,10,12",FLUSH,6226,"4,7,9,10,12_fl"
"2,9,10,10,10,12,14_unfl",THREE_OF_KIND,5587,"10,10,10,12,14_unfl"
"2,2,5,8,9,12,14_2,5,8,9,14",FLUSH,6704,"2,5,8,9,14_fl"
"4,4,9,10,12,13,13_unfl",TWO_PAIRS,4773,"4,4,12,13,13_unfl"
"4,8,8,8,10,13,14_4,8,10,13,14",FLUSH,7049,"4,8,10,13,14_fl"
"7,10,11,12,14,14,14_unfl",THREE_OF_KIND,5841,"11,12,14,14,14_unfl"
"4,5,7,8,10,12,13_4,5,7,8,10,12",FLUSH,6212,"5,7,8,10,12_fl"
"3,3,3,9,9,12,14_unfl",FULL_HOUSE,7158,"3,3,3,9,9_unfl"
"3,4,5,6,7,9,12_3,4,6,7,9",FLUSH,5892,"3,4,6,7,9_fl"
"2,3,7,8,11,12,13_2,3,7,8,13",FLUSH,6343,"2,3,7,8,13_fl"
"5,6,7,8,9,12,14_6,7,9,12,14",FLUSH,6905,"6,7,9,12,14_fl"
"2,5,5,7,7,10,14_2,5,7,10,14",FLUSH,6729,"2,5,7,10,14_fl"
"3,5,6,6,8,11,14_unfl",ONE_PAIR,2355,"6,6,8,11,14_unfl"
"3,5,5,5,7,12,13_3,5,7,12,13",FLUSH,6542,"3,5,7,12,13_fl"
"7,7,7,8,9,10,11_unfl",STRAIGHT,5859,"7,8,9,10,11_unfl"
"2,4,6,7,7,9,10_2,4,6,7,9",FLUSH,5891,"2,4,6,7,9_fl"
"2,3,5,6,9,11,12_2,5,6,9,11,12",FLUSH,6279,"5,6,9,11,12_fl"
"2,4,4,4,6,9,12_2,4,6,9,12",FLUSH,6149,"2,4,6,9,12_fl"
"2,2,3,3,5,8,11_2,3,5,8,11",FLUSH,6000,"2,3,5,8,11_fl"
"2,3,4,4,8,9,14_2,4,8,9,14",FLUSH,6702,"2,4,8,9,14_fl"
"3,5,6,10,11,12,14_5,6,10,12,14",FLUSH,6921,"5,6,10,12,14_fl"
"4,4,7,7,8,13,13_unfl",TWO_PAIRS,4802,"7,7,8,13,13_unfl"
"2,3,4,7,9,10,12_2,3,4,7,9,10,12",FLUSH,6226,"4,7,9,10,12_fl"
"4,5,7,7,8,9,12_4,7,8,9,12",FLUSH,6176,"4,7,8,9,12_fl"
"5,6,7,9,10,12,13_5,7,9,10,12",FLUSH,6227,"5,7,9,10,12_fl"
"5,6,9,10,11,12,13_5,9,11,12,13",FLUSH,6636,"5,9,11,12,13_fl"
"6,7,8,8,10,12,13_6,7,8,10,12,13",FLUSH,6604,"7,8,10,12,13_fl"
"2,4,9,10,11,11,14_2,4,9,10,14",FLUSH,6752,"2,4,9,10,14_fl"
"2,5,5,8,9,10,12_5,8,9,10,12",FLUSH,6232,"5,8,9,10,12_fl"
"3,5,10,12,12,13,14_3,5,10,12,13",FLUSH,6588,"3,5,10,12,13_fl"
"5,5,5,14,14,14,14_unfl",FOUR_OF_KIND,7443,"5,14,14,14,14_unfl"
"2,3,5,7,8,9,14_2,5,7,9,14",FLUSH,6694,"2,5,7,9,14_fl"
"2,2,3,9,10,11,11_unfl",TWO_PAIRS,4540,"2,2,10,11,11_unfl"
"2,6,7,8,9,9,14_2,6,7,8,9,14",FLUSH,6715,"6,7,8,9,14_fl"
"2,2,5,6,7,12,13_2,5,6,7,13",FLUSH,6330,"2,5,6,7,13_fl"
"3,5,6,9,12,13,14_3,5,6,9,12,13",FLUSH,6572,"5,6,9,12,13_fl"
"3,3,4,8,9,10,14_3,4,8,9,10",FLUSH,5972,"3,4,8,9,10_fl"
"4,5,6,9,11,12,14_4,5,6,9,11,14",FLUSH,6816,"5,6,9,11,14_fl"
"2,6,8,8,9,9,13_2,6,8,9,13",FLUSH,6379,"2,6,8,9,13_fl"
"4,4,6,8,11,13,14_4,6,8,11,13,14",FLUSH,7079,"6,8,11,13,14_fl"
"3,5,7,9,11,12,14_3,5,7,11,14",FLUSH,6786,"3,5,7,11,14_fl"
"4,8,11,12,12,13,14_4,11,12,13,14",FLUSH,7134,"4,11,12,13,14_fl"
"2,5,7,8,9,10,13_5,8,9,10,13",FLUSH,6441,"5,8,9,10,13_fl"
"2,4,7,10,13,14,14_unfl",ONE_PAIR,4115,"7,10,13,14,14_unfl"
"2,3,4,6,7,11,12_2,4,6,7,11,12",FLUSH,6253,"4,6,7,11,12_fl"
"2,4,7,8,12,14,14_2,4,7,12,14",FLUSH,6867,"2,4,7,12,14_fl"
"5,9,9,11,12,13,14_9,11,12,13,14",FLUSH,7139,"9,11,12,13,14_fl"
"8,10,10,11,11,11,12_unfl",FULL_HOUSE,7256,"10,10,11,11,11_unfl"
"2,4,5,6,8,11,13_2,5,6,8,11",FLUSH,6006,"2,5,6,8,11_fl"
"2,3,4,10,11,13,13_2,3,4,10,11",FLUSH,6054,"2,3,4,10,11_fl"
"2,3,3,6,12,13,14_2,3,6,13,14",FLUSH,6980,"2,3,6,13,14_fl"
"2,3,8,9,10,10,13_3,8,9,10,13",FLUSH,6439,"3,8,9,10,13_fl"
"4,6,6,10,11,12,13_4,10,11,12,13",FLUSH,6642,"4,10,11,12,13_fl"
"2,4,5,6,8,11,14_2,4,6,8,11",FLUSH,6004,"2,4,6,8,11_fl"
"2,7,8,9,10,13,14_2,7,8,9,14",FLUSH,6711,"2,7,8,9,14_fl"
"2,3,8,10,10,11,12_3,8,10,11,12",FLUSH,6307,"3,8,10,11,12_fl"
"3,6,7,7,9,12,12_unfl",TWO_PAIRS,4693,"7,7,9,12,12_unfl"
"2,2,4,6,7,8,12_unfl",ONE_PAIR,1375,"2,2,7,8,12_unfl"
"3,5,6,10,13,14,14_3,5,6,13,14",FLUSH,6984,"3,5,6,13,14_fl"
"3,4,5,7,12,13,14_3,4,5,13,14",FLUSH,6979,"3,4,5,13,14_fl"
"2,3,3,5,6,11,13_unfl",ONE_PAIR,1648,"3,3,6,11,13_unfl"
"2,8,9,10,11,11,13_2,8,9,10,11",FLUSH,6104,"2,8,9,10,11_fl"
"7,7,8,10,13,13,14_unfl",TWO_PAIRS,4807,"7,7,13,13,14_unfl"
"5,5,6,7,9,9,10_unfl",TWO_PAIRS,4407,"5,5,9,9,10_unfl"
"2,5,7,8,9,11,13_2,7,8,9,11",FLUSH,6049,"2,7,8,9,11_fl"
"2,7,8,8,9,13,14_2,7,9,13,14",FLUSH,7021,"2,7,9,13,14_fl"
"2,6,6,7,7,11,12_2,6,7,11,12",FLUSH,6251,"2,6,7,11,12_fl"
"2,2,3,8,10,10,13_2,3,8,10,13",FLUSH,6408,"2,3,8,10,13_fl"
"6,9,9,10,10,12,13_6,9,10,12,13",FLUSH,6609,"6,9,10,12,13_fl"
"5,7,9,11,11,12,13_5,7,9,11,12",FLUSH,6283,"5,7,9,11,12_fl"
"2,5,9,11,11,12,13_2,5,9,11,12,13",FLUSH,6636,"5,9,11,12,13_fl"
"3,4,7,7,9,11,13_3,4,7,9,13",FLUSH,6365,"3,4,7,9,13_fl"
"4,5,10,11,11,12,14_5,10,11,12,14",FLUSH,6971,"5,10,11,12,14_fl"
"2,2,3,7,10,12,14_2,3,7,10,12,14",FLUSH,6923,"3,7,10,12,14_fl"
"2,2,3,6,7,7,8_unfl",TWO_PAIRS,4251,"2,2,7,7,8_unfl"
"2,2,8,8,11,13,14_2,8,11,13,14",FLUSH,7075,"2,8,11,13,14_fl"
"2,5,9,10,11,12,12_2,5,9,10,11",FLUSH,6092,"2,5,9,10,11_fl"
"3,5,7,7,11,12,14_3,5,7,11,14",FLUSH,6786,"3,5,7,11,14_fl"
"3,4,10,10,13,13,14_unfl",TWO_PAIRS,4840,"10,10,13,13,14_unfl"
"2,4,5,6,9,9,14_4,5,6,9,14",FLUSH,6690,"4,5,6,9,14_fl"
